"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births	Average Age of Mother	Average LMP Gestational Age
"Total"	"Pennsylvania"	"42"	"2014"	"2014"			142268	28.55	38.78
	"Pennsylvania"	"42"	"2015"	"2015"	"January"	"1"	11342	28.49	38.77
	"Pennsylvania"	"42"	"2015"	"2015"	"February"	"2"	10687	28.58	38.78
	"Pennsylvania"	"42"	"2015"	"2015"	"March"	"3"	11725	28.65	38.76
	"Pennsylvania"	"42"	"2015"	"2015"	"April"	"4"	11593	28.77	38.68
	"Pennsylvania"	"42"	"2015"	"2015"	"May"	"5"	11982	28.79	38.79
	"Pennsylvania"	"42"	"2015"	"2015"	"June"	"6"	11932	28.80	38.74
	"Pennsylvania"	"42"	"2015"	"2015"	"July"	"7"	12595	28.72	38.74
	"Pennsylvania"	"42"	"2015"	"2015"	"August"	"8"	12504	28.72	38.76
	"Pennsylvania"	"42"	"2015"	"2015"	"September"	"9"	12206	28.75	38.79
	"Pennsylvania"	"42"	"2015"	"2015"	"October"	"10"	11923	28.71	38.73
	"Pennsylvania"	"42"	"2015"	"2015"	"November"	"11"	10994	28.78	38.75
	"Pennsylvania"	"42"	"2015"	"2015"	"December"	"12"	11564	28.66	38.67
"Total"	"Pennsylvania"	"42"	"2015"	"2015"			141047	28.70	38.75
	"Pennsylvania"	"42"	"2016"	"2016"	"January"	"1"	11035	28.68	38.67
	"Pennsylvania"	"42"	"2016"	"2016"	"February"	"2"	10711	28.77	38.72
	"Pennsylvania"	"42"	"2016"	"2016"	"March"	"3"	11655	28.87	38.72
	"Pennsylvania"	"42"	"2016"	"2016"	"April"	"4"	11389	28.96	38.72
	"Pennsylvania"	"42"	"2016"	"2016"	"May"	"5"	11948	28.94	38.75
	"Pennsylvania"	"42"	"2016"	"2016"	"June"	"6"	11842	28.91	38.77
	"Pennsylvania"	"42"	"2016"	"2016"	"July"	"7"	12305	28.87	38.74
	"Pennsylvania"	"42"	"2016"	"2016"	"August"	"8"	12623	28.87	38.81
	"Pennsylvania"	"42"	"2016"	"2016"	"September"	"9"	11980	28.89	38.79
	"Pennsylvania"	"42"	"2016"	"2016"	"October"	"10"	11591	28.90	38.75
	"Pennsylvania"	"42"	"2016"	"2016"	"November"	"11"	11008	29.03	38.77
	"Pennsylvania"	"42"	"2016"	"2016"	"December"	"12"	11322	28.80	38.76
"Total"	"Pennsylvania"	"42"	"2016"	"2016"			139409	28.88	38.75
	"Pennsylvania"	"42"	"2017"	"2017"	"January"	"1"	11048	28.73	38.63
	"Pennsylvania"	"42"	"2017"	"2017"	"February"	"2"	10274	28.93	38.71
	"Pennsylvania"	"42"	"2017"	"2017"	"March"	"3"	11374	28.92	38.68
	"Pennsylvania"	"42"	"2017"	"2017"	"April"	"4"	10962	29.03	38.68
	"Pennsylvania"	"42"	"2017"	"2017"	"May"	"5"	11623	29.19	38.72
	"Pennsylvania"	"42"	"2017"	"2017"	"June"	"6"	11600	29.12	38.71
	"Pennsylvania"	"42"	"2017"	"2017"	"July"	"7"	12017	29.11	38.75
	"Pennsylvania"	"42"	"2017"	"2017"	"August"	"8"	12580	29.06	38.75
	"Pennsylvania"	"42"	"2017"	"2017"	"September"	"9"	12289	28.99	38.77
	"Pennsylvania"	"42"	"2017"	"2017"	"October"	"10"	11882	29.12	38.75
	"Pennsylvania"	"42"	"2017"	"2017"	"November"	"11"	10932	29.12	38.72
	"Pennsylvania"	"42"	"2017"	"2017"	"December"	"12"	11164	29.02	38.74
"Total"	"Pennsylvania"	"42"	"2017"	"2017"			137745	29.03	38.72
"Total"	"Pennsylvania"	"42"					701390	28.71	38.74
	"Rhode Island"	"44"	"2013"	"2013"	"January"	"1"	899	28.54	38.77
	"Rhode Island"	"44"	"2013"	"2013"	"February"	"2"	815	29.05	38.89
	"Rhode Island"	"44"	"2013"	"2013"	"March"	"3"	884	28.74	38.81
	"Rhode Island"	"44"	"2013"	"2013"	"April"	"4"	891	29.24	38.93
	"Rhode Island"	"44"	"2013"	"2013"	"May"	"5"	953	28.92	38.81
	"Rhode Island"	"44"	"2013"	"2013"	"June"	"6"	914	28.94	38.67
	"Rhode Island"	"44"	"2013"	"2013"	"July"	"7"	984	29.21	38.78
	"Rhode Island"	"44"	"2013"	"2013"	"August"	"8"	944	28.72	39.01
	"Rhode Island"	"44"	"2013"	"2013"	"September"	"9"	868	28.52	38.80
	"Rhode Island"	"44"	"2013"	"2013"	"October"	"10"	951	28.84	38.97
	"Rhode Island"	"44"	"2013"	"2013"	"November"	"11"	880	28.77	38.91
	"Rhode Island"	"44"	"2013"	"2013"	"December"	"12"	826	28.94	38.77
"Total"	"Rhode Island"	"44"	"2013"	"2013"			10809	28.87	38.84
	"Rhode Island"	"44"	"2014"	"2014"	"January"	"1"	851	28.60	38.73
	"Rhode Island"	"44"	"2014"	"2014"	"February"	"2"	842	28.44	38.65
	"Rhode Island"	"44"	"2014"	"2014"	"March"	"3"	871	28.99	38.81
	"Rhode Island"	"44"	"2014"	"2014"	"April"	"4"	861	29.19	38.71
	"Rhode Island"	"44"	"2014"	"2014"	"May"	"5"	900	28.95	38.83
	"Rhode Island"	"44"	"2014"	"2014"	"June"	"6"	950	28.91	38.73
	"Rhode Island"	"44"	"2014"	"2014"	"July"	"7"	967	28.80	38.80
	"Rhode Island"	"44"	"2014"	"2014"	"August"	"8"	967	29.01	38.94
	"Rhode Island"	"44"	"2014"	"2014"	"September"	"9"	918	29.06	38.98
	"Rhode Island"	"44"	"2014"	"2014"	"October"	"10"	914	29.20	38.79
	"Rhode Island"	"44"	"2014"	"2014"	"November"	"11"	895	28.67	38.74
	"Rhode Island"	"44"	"2014"	"2014"	"December"	"12"	887	28.97	38.89
"Total"	"Rhode Island"	"44"	"2014"	"2014"			10823	28.90	38.80
	"Rhode Island"	"44"	"2015"	"2015"	"January"	"1"	901	29.21	38.83
	"Rhode Island"	"44"	"2015"	"2015"	"February"	"2"	801	28.55	38.89
	"Rhode Island"	"44"	"2015"	"2015"	"March"	"3"	881	29.14	38.83
	"Rhode Island"	"44"	"2015"	"2015"	"April"	"4"	910	29.11	38.83
	"Rhode Island"	"44"	"2015"	"2015"	"May"	"5"	874	28.93	38.78
	"Rhode Island"	"44"	"2015"	"2015"	"June"	"6"	959	29.61	38.72
	"Rhode Island"	"44"	"2015"	"2015"	"July"	"7"	1028	29.25	38.89
	"Rhode Island"	"44"	"2015"	"2015"	"August"	"8"	1003	29.38	38.92
	"Rhode Island"	"44"	"2015"	"2015"	"September"	"9"	906	29.55	38.83
	"Rhode Island"	"44"	"2015"	"2015"	"October"	"10"	991	29.08	38.86
	"Rhode Island"	"44"	"2015"	"2015"	"November"	"11"	887	29.44	38.67
	"Rhode Island"	"44"	"2015"	"2015"	"December"	"12"	852	29.31	38.91
"Total"	"Rhode Island"	"44"	"2015"	"2015"			10993	29.22	38.83
	"Rhode Island"	"44"	"2016"	"2016"	"January"	"1"	888	29.51	38.82
	"Rhode Island"	"44"	"2016"	"2016"	"February"	"2"	814	29.36	38.73
	"Rhode Island"	"44"	"2016"	"2016"	"March"	"3"	936	29.25	38.73
	"Rhode Island"	"44"	"2016"	"2016"	"April"	"4"	856	29.16	38.83
	"Rhode Island"	"44"	"2016"	"2016"	"May"	"5"	915	29.93	38.83
	"Rhode Island"	"44"	"2016"	"2016"	"June"	"6"	897	29.55	38.65
	"Rhode Island"	"44"	"2016"	"2016"	"July"	"7"	985	29.25	38.63
	"Rhode Island"	"44"	"2016"	"2016"	"August"	"8"	1019	29.26	38.87
	"Rhode Island"	"44"	"2016"	"2016"	"September"	"9"	911	29.30	38.84
	"Rhode Island"	"44"	"2016"	"2016"	"October"	"10"	876	28.97	38.86
	"Rhode Island"	"44"	"2016"	"2016"	"November"	"11"	861	29.47	38.85
	"Rhode Island"	"44"	"2016"	"2016"	"December"	"12"	840	28.98	38.65
"Total"	"Rhode Island"	"44"	"2016"	"2016"			10798	29.33	38.77
	"Rhode Island"	"44"	"2017"	"2017"	"January"	"1"	801	29.40	38.82
	"Rhode Island"	"44"	"2017"	"2017"	"February"	"2"	807	29.23	38.73
	"Rhode Island"	"44"	"2017"	"2017"	"March"	"3"	859	29.46	38.81
	"Rhode Island"	"44"	"2017"	"2017"	"April"	"4"	848	29.29	38.96
	"Rhode Island"	"44"	"2017"	"2017"	"May"	"5"	862	29.69	38.98
	"Rhode Island"	"44"	"2017"	"2017"	"June"	"6"	911	29.60	38.85
	"Rhode Island"	"44"	"2017"	"2017"	"July"	"7"	964	29.59	38.85
	"Rhode Island"	"44"	"2017"	"2017"	"August"	"8"	996	30.05	38.80
	"Rhode Island"	"44"	"2017"	"2017"	"September"	"9"	943	29.61	38.78
	"Rhode Island"	"44"	"2017"	"2017"	"October"	"10"	915	29.17	38.98
	"Rhode Island"	"44"	"2017"	"2017"	"November"	"11"	863	29.58	38.61
	"Rhode Island"	"44"	"2017"	"2017"	"December"	"12"	869	29.39	38.68
"Total"	"Rhode Island"	"44"	"2017"	"2017"			10638	29.52	38.82
"Total"	"Rhode Island"	"44"					54061	29.17	38.81
	"South Carolina"	"45"	"2013"	"2013"	"January"	"1"	4691	27.01	38.45
	"South Carolina"	"45"	"2013"	"2013"	"February"	"2"	4174	27.02	38.56
	"South Carolina"	"45"	"2013"	"2013"	"March"	"3"	4692	27.15	38.42
	"South Carolina"	"45"	"2013"	"2013"	"April"	"4"	4391	27.24	38.47
	"South Carolina"	"45"	"2013"	"2013"	"May"	"5"	4649	27.37	38.36
	"South Carolina"	"45"	"2013"	"2013"	"June"	"6"	4501	27.17	38.36
	"South Carolina"	"45"	"2013"	"2013"	"July"	"7"	5066	27.17	38.35
	"South Carolina"	"45"	"2013"	"2013"	"August"	"8"	5149	27.20	38.50
	"South Carolina"	"45"	"2013"	"2013"	"September"	"9"	4864	27.40	38.55
	"South Carolina"	"45"	"2013"	"2013"	"October"	"10"	4995	27.30	38.36
	"South Carolina"	"45"	"2013"	"2013"	"November"	"11"	4607	27.26	38.39
	"South Carolina"	"45"	"2013"	"2013"	"December"	"12"	5016	27.29	38.41
"Total"	"South Carolina"	"45"	"2013"	"2013"			56795	27.22	38.43
	"South Carolina"	"45"	"2014"	"2014"	"January"	"1"	4670	27.19	38.44
	"South Carolina"	"45"	"2014"	"2014"	"February"	"2"	4367	27.38	38.42
	"South Carolina"	"45"	"2014"	"2014"	"March"	"3"	4600	27.34	38.49
	"South Carolina"	"45"	"2014"	"2014"	"April"	"4"	4504	27.29	38.46
	"South Carolina"	"45"	"2014"	"2014"	"May"	"5"	4766	27.63	38.36
	"South Carolina"	"45"	"2014"	"2014"	"June"	"6"	4675	27.36	38.34
	"South Carolina"	"45"	"2014"	"2014"	"July"	"7"	5096	27.48	38.44
	"South Carolina"	"45"	"2014"	"2014"	"August"	"8"	5107	27.54	38.58
	"South Carolina"	"45"	"2014"	"2014"	"September"	"9"	5099	27.45	38.59
	"South Carolina"	"45"	"2014"	"2014"	"October"	"10"	5004	27.63	38.49
	"South Carolina"	"45"	"2014"	"2014"	"November"	"11"	4647	27.45	38.48
	"South Carolina"	"45"	"2014"	"2014"	"December"	"12"	5092	27.40	38.51
"Total"	"South Carolina"	"45"	"2014"	"2014"			57627	27.43	38.47
	"South Carolina"	"45"	"2015"	"2015"	"January"	"1"	5008	27.36	38.49
	"South Carolina"	"45"	"2015"	"2015"	"February"	"2"	4404	27.54	38.50
	"South Carolina"	"45"	"2015"	"2015"	"March"	"3"	4734	27.50	38.47
	"South Carolina"	"45"	"2015"	"2015"	"April"	"4"	4638	27.69	38.47
	"South Carolina"	"45"	"2015"	"2015"	"May"	"5"	4667	27.78	38.43
	"South Carolina"	"45"	"2015"	"2015"	"June"	"6"	4771	27.70	38.40
	"South Carolina"	"45"	"2015"	"2015"	"July"	"7"	5087	27.81	38.48
	"South Carolina"	"45"	"2015"	"2015"	"August"	"8"	5134	27.66	38.61
	"South Carolina"	"45"	"2015"	"2015"	"September"	"9"	5000	27.69	38.58
	"South Carolina"	"45"	"2015"	"2015"	"October"	"10"	4915	27.68	38.47
	"South Carolina"	"45"	"2015"	"2015"	"November"	"11"	4629	27.87	38.49
	"South Carolina"	"45"	"2015"	"2015"	"December"	"12"	5152	27.67	38.49
"Total"	"South Carolina"	"45"	"2015"	"2015"			58139	27.66	38.49
	"South Carolina"	"45"	"2016"	"2016"	"January"	"1"	4749	27.73	38.53
	"South Carolina"	"45"	"2016"	"2016"	"February"	"2"	4473	27.68	38.50
	"South Carolina"	"45"	"2016"	"2016"	"March"	"3"	4801	27.86	38.47
	"South Carolina"	"45"	"2016"	"2016"	"April"	"4"	4391	27.93	38.38
	"South Carolina"	"45"	"2016"	"2016"	"May"	"5"	4662	28.04	38.26
	"South Carolina"	"45"	"2016"	"2016"	"June"	"6"	4859	27.88	38.38
	"South Carolina"	"45"	"2016"	"2016"	"July"	"7"	4879	27.89	38.43
	"South Carolina"	"45"	"2016"	"2016"	"August"	"8"	5208	28.00	38.49
	"South Carolina"	"45"	"2016"	"2016"	"September"	"9"	4961	28.02	38.58
	"South Carolina"	"45"	"2016"	"2016"	"October"	"10"	4721	27.97	38.52
	"South Carolina"	"45"	"2016"	"2016"	"November"	"11"	4762	28.01	38.59
	"South Carolina"	"45"	"2016"	"2016"	"December"	"12"	4876	27.96	38.55
"Total"	"South Carolina"	"45"	"2016"	"2016"			57342	27.92	38.48
	"South Carolina"	"45"	"2017"	"2017"	"January"	"1"	4681	27.78	38.46
	"South Carolina"	"45"	"2017"	"2017"	"February"	"2"	4310	27.91	38.50
	"South Carolina"	"45"	"2017"	"2017"	"March"	"3"	4782	27.90	38.40
	"South Carolina"	"45"	"2017"	"2017"	"April"	"4"	4279	28.06	38.41
	"South Carolina"	"45"	"2017"	"2017"	"May"	"5"	4639	28.06	38.50
	"South Carolina"	"45"	"2017"	"2017"	"June"	"6"	4690	28.13	38.46
	"South Carolina"	"45"	"2017"	"2017"	"July"	"7"	4898	27.95	38.45
	"South Carolina"	"45"	"2017"	"2017"	"August"	"8"	5353	27.91	38.54
	"South Carolina"	"45"	"2017"	"2017"	"September"	"9"	5079	28.05	38.51
	"South Carolina"	"45"	"2017"	"2017"	"October"	"10"	4869	28.03	38.40
	"South Carolina"	"45"	"2017"	"2017"	"November"	"11"	4738	27.94	38.43
	"South Carolina"	"45"	"2017"	"2017"	"December"	"12"	4711	28.02	38.38
"Total"	"South Carolina"	"45"	"2017"	"2017"			57029	27.98	38.46
"Total"	"South Carolina"	"45"					286932	27.64	38.46
	"South Dakota"	"46"	"2013"	"2013"	"January"	"1"	937	27.54	38.76
	"South Dakota"	"46"	"2013"	"2013"	"February"	"2"	919	27.32	38.86
	"South Dakota"	"46"	"2013"	"2013"	"March"	"3"	1052	27.54	38.85
	"South Dakota"	"46"	"2013"	"2013"	"April"	"4"	985	27.16	38.72
	"South Dakota"	"46"	"2013"	"2013"	"May"	"5"	1028	27.67	38.89
	"South Dakota"	"46"	"2013"	"2013"	"June"	"6"	982	27.14	38.75
	"South Dakota"	"46"	"2013"	"2013"	"July"	"7"	1142	27.50	38.65
	"South Dakota"	"46"	"2013"	"2013"	"August"	"8"	1122	27.70	38.72
	"South Dakota"	"46"	"2013"	"2013"	"September"	"9"	1031	27.73	38.80
	"South Dakota"	"46"	"2013"	"2013"	"October"	"10"	1011	27.97	38.64
	"South Dakota"	"46"	"2013"	"2013"	"November"	"11"	993	27.62	38.69
	"South Dakota"	"46"	"2013"	"2013"	"December"	"12"	1046	27.49	38.89
"Total"	"South Dakota"	"46"	"2013"	"2013"			12248	27.54	38.77
	"South Dakota"	"46"	"2014"	"2014"	"January"	"1"	1024	27.78	38.72
	"South Dakota"	"46"	"2014"	"2014"	"February"	"2"	925	27.47	38.82
	"South Dakota"	"46"	"2014"	"2014"	"March"	"3"	1047	27.77	38.82
	"South Dakota"	"46"	"2014"	"2014"	"April"	"4"	1070	27.73	38.75
	"South Dakota"	"46"	"2014"	"2014"	"May"	"5"	1012	27.97	38.83
	"South Dakota"	"46"	"2014"	"2014"	"June"	"6"	1029	27.80	38.85
	"South Dakota"	"46"	"2014"	"2014"	"July"	"7"	1112	28.06	38.83
	"South Dakota"	"46"	"2014"	"2014"	"August"	"8"	1067	27.79	38.87
	"South Dakota"	"46"	"2014"	"2014"	"September"	"9"	1042	27.51	38.53
	"South Dakota"	"46"	"2014"	"2014"	"October"	"10"	989	27.74	38.80
	"South Dakota"	"46"	"2014"	"2014"	"November"	"11"	967	27.86	38.75
	"South Dakota"	"46"	"2014"	"2014"	"December"	"12"	999	27.80	38.62
"Total"	"South Dakota"	"46"	"2014"	"2014"			12283	27.78	38.77
	"South Dakota"	"46"	"2015"	"2015"	"January"	"1"	990	27.87	38.56
	"South Dakota"	"46"	"2015"	"2015"	"February"	"2"	893	27.56	38.71
	"South Dakota"	"46"	"2015"	"2015"	"March"	"3"	1042	27.63	38.59
	"South Dakota"	"46"	"2015"	"2015"	"April"	"4"	1037	27.81	38.81
	"South Dakota"	"46"	"2015"	"2015"	"May"	"5"	1035	27.85	38.74
	"South Dakota"	"46"	"2015"	"2015"	"June"	"6"	1097	27.88	38.91
	"South Dakota"	"46"	"2015"	"2015"	"July"	"7"	1108	27.66	38.81
	"South Dakota"	"46"	"2015"	"2015"	"August"	"8"	1067	27.94	38.71
	"South Dakota"	"46"	"2015"	"2015"	"September"	"9"	1063	28.23	38.82
	"South Dakota"	"46"	"2015"	"2015"	"October"	"10"	1086	27.74	38.73
	"South Dakota"	"46"	"2015"	"2015"	"November"	"11"	966	27.96	38.85
	"South Dakota"	"46"	"2015"	"2015"	"December"	"12"	952	27.78	38.65
"Total"	"South Dakota"	"46"	"2015"	"2015"			12336	27.83	38.74
	"South Dakota"	"46"	"2016"	"2016"	"January"	"1"	988	27.51	38.62
	"South Dakota"	"46"	"2016"	"2016"	"February"	"2"	926	27.86	38.67
	"South Dakota"	"46"	"2016"	"2016"	"March"	"3"	1041	28.11	38.58
	"South Dakota"	"46"	"2016"	"2016"	"April"	"4"	992	28.21	38.79
	"South Dakota"	"46"	"2016"	"2016"	"May"	"5"	1025	27.88	38.66
	"South Dakota"	"46"	"2016"	"2016"	"June"	"6"	1018	28.10	38.78
	"South Dakota"	"46"	"2016"	"2016"	"July"	"7"	1074	27.90	38.72
	"South Dakota"	"46"	"2016"	"2016"	"August"	"8"	1089	28.15	38.64
	"South Dakota"	"46"	"2016"	"2016"	"September"	"9"	1092	28.18	38.71
	"South Dakota"	"46"	"2016"	"2016"	"October"	"10"	996	28.22	38.75
	"South Dakota"	"46"	"2016"	"2016"	"November"	"11"	1006	28.23	38.61
	"South Dakota"	"46"	"2016"	"2016"	"December"	"12"	1028	28.13	38.64
"Total"	"South Dakota"	"46"	"2016"	"2016"			12275	28.04	38.68
	"South Dakota"	"46"	"2017"	"2017"	"January"	"1"	948	27.81	38.67
	"South Dakota"	"46"	"2017"	"2017"	"February"	"2"	923	28.26	38.57
	"South Dakota"	"46"	"2017"	"2017"	"March"	"3"	1016	27.81	38.61
	"South Dakota"	"46"	"2017"	"2017"	"April"	"4"	960	28.43	38.52
	"South Dakota"	"46"	"2017"	"2017"	"May"	"5"	1073	28.36	38.77
	"South Dakota"	"46"	"2017"	"2017"	"June"	"6"	1059	28.47	38.58
	"South Dakota"	"46"	"2017"	"2017"	"July"	"7"	1089	28.06	38.76
	"South Dakota"	"46"	"2017"	"2017"	"August"	"8"	1120	28.19	38.64
	"South Dakota"	"46"	"2017"	"2017"	"September"	"9"	1021	28.29	38.70
	"South Dakota"	"46"	"2017"	"2017"	"October"	"10"	1038	28.59	38.50
	"South Dakota"	"46"	"2017"	"2017"	"November"	"11"	945	28.48	38.64
	"South Dakota"	"46"	"2017"	"2017"	"December"	"12"	942	28.33	38.62
"Total"	"South Dakota"	"46"	"2017"	"2017"			12134	28.26	38.63
"Total"	"South Dakota"	"46"					61276	27.89	38.72
	"Tennessee"	"47"	"2013"	"2013"	"January"	"1"	6691	26.82	38.44
	"Tennessee"	"47"	"2013"	"2013"	"February"	"2"	5982	26.80	38.47
	"Tennessee"	"47"	"2013"	"2013"	"March"	"3"	6579	26.96	38.41
	"Tennessee"	"47"	"2013"	"2013"	"April"	"4"	6412	27.16	38.49
	"Tennessee"	"47"	"2013"	"2013"	"May"	"5"	6652	26.96	38.35
	"Tennessee"	"47"	"2013"	"2013"	"June"	"6"	6442	26.98	38.45
	"Tennessee"	"47"	"2013"	"2013"	"July"	"7"	7157	27.00	38.53
	"Tennessee"	"47"	"2013"	"2013"	"August"	"8"	7194	27.07	38.51
	"Tennessee"	"47"	"2013"	"2013"	"September"	"9"	6786	27.03	38.53
	"Tennessee"	"47"	"2013"	"2013"	"October"	"10"	6784	27.20	38.48
	"Tennessee"	"47"	"2013"	"2013"	"November"	"11"	6455	27.03	38.42
	"Tennessee"	"47"	"2013"	"2013"	"December"	"12"	6858	27.03	38.48
"Total"	"Tennessee"	"47"	"2013"	"2013"			79992	27.01	38.46
	"Tennessee"	"47"	"2014"	"2014"	"January"	"1"	6649	26.95	38.53
	"Tennessee"	"47"	"2014"	"2014"	"February"	"2"	6292	26.99	38.45
	"Tennessee"	"47"	"2014"	"2014"	"March"	"3"	6527	27.14	38.51
	"Tennessee"	"47"	"2014"	"2014"	"April"	"4"	6504	27.23	38.45
	"Tennessee"	"47"	"2014"	"2014"	"May"	"5"	6644	27.36	38.41
	"Tennessee"	"47"	"2014"	"2014"	"June"	"6"	6606	27.20	38.38
	"Tennessee"	"47"	"2014"	"2014"	"July"	"7"	7330	27.29	38.49
	"Tennessee"	"47"	"2014"	"2014"	"August"	"8"	7226	27.12	38.53
	"Tennessee"	"47"	"2014"	"2014"	"September"	"9"	7180	27.16	38.57
	"Tennessee"	"47"	"2014"	"2014"	"October"	"10"	7052	27.32	38.46
	"Tennessee"	"47"	"2014"	"2014"	"November"	"11"	6500	27.29	38.40
	"Tennessee"	"47"	"2014"	"2014"	"December"	"12"	7092	27.20	38.44
"Total"	"Tennessee"	"47"	"2014"	"2014"			81602	27.19	38.47
	"Tennessee"	"47"	"2015"	"2015"	"January"	"1"	6751	27.17	38.51
	"Tennessee"	"47"	"2015"	"2015"	"February"	"2"	6188	27.27	38.51
	"Tennessee"	"47"	"2015"	"2015"	"March"	"3"	6770	27.40	38.46
	"Tennessee"	"47"	"2015"	"2015"	"April"	"4"	6509	27.28	38.57
	"Tennessee"	"47"	"2015"	"2015"	"May"	"5"	6559	27.32	38.44
	"Tennessee"	"47"	"2015"	"2015"	"June"	"6"	6729	27.26	38.39
	"Tennessee"	"47"	"2015"	"2015"	"July"	"7"	7293	27.46	38.43
	"Tennessee"	"47"	"2015"	"2015"	"August"	"8"	7129	27.44	38.48
	"Tennessee"	"47"	"2015"	"2015"	"September"	"9"	7231	27.34	38.50
	"Tennessee"	"47"	"2015"	"2015"	"October"	"10"	6865	27.28	38.38
	"Tennessee"	"47"	"2015"	"2015"	"November"	"11"	6713	27.45	38.42
	"Tennessee"	"47"	"2015"	"2015"	"December"	"12"	6948	27.37	38.49
"Total"	"Tennessee"	"47"	"2015"	"2015"			81685	27.34	38.46
	"Tennessee"	"47"	"2016"	"2016"	"January"	"1"	6485	27.39	38.33
	"Tennessee"	"47"	"2016"	"2016"	"February"	"2"	6267	27.36	38.43
	"Tennessee"	"47"	"2016"	"2016"	"March"	"3"	6651	27.57	38.38
	"Tennessee"	"47"	"2016"	"2016"	"April"	"4"	6401	27.57	38.34
	"Tennessee"	"47"	"2016"	"2016"	"May"	"5"	6613	27.68	38.35
	"Tennessee"	"47"	"2016"	"2016"	"June"	"6"	6892	27.60	38.46
	"Tennessee"	"47"	"2016"	"2016"	"July"	"7"	6989	27.70	38.36
	"Tennessee"	"47"	"2016"	"2016"	"August"	"8"	7306	27.66	38.45
	"Tennessee"	"47"	"2016"	"2016"	"September"	"9"	7048	27.60	38.46
	"Tennessee"	"47"	"2016"	"2016"	"October"	"10"	6879	27.64	38.46
	"Tennessee"	"47"	"2016"	"2016"	"November"	"11"	6578	27.51	38.42
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	6698	27.62	38.37
"Total"	"Tennessee"	"47"	"2016"	"2016"			80807	27.58	38.40
	"Tennessee"	"47"	"2017"	"2017"	"January"	"1"	6650	27.45	38.49
	"Tennessee"	"47"	"2017"	"2017"	"February"	"2"	6204	27.47	38.46
	"Tennessee"	"47"	"2017"	"2017"	"March"	"3"	6610	27.62	38.39
	"Tennessee"	"47"	"2017"	"2017"	"April"	"4"	6057	27.76	38.36
	"Tennessee"	"47"	"2017"	"2017"	"May"	"5"	6623	27.76	38.42
	"Tennessee"	"47"	"2017"	"2017"	"June"	"6"	6661	27.79	38.35
	"Tennessee"	"47"	"2017"	"2017"	"July"	"7"	7059	27.60	38.48
	"Tennessee"	"47"	"2017"	"2017"	"August"	"8"	7563	27.58	38.48
	"Tennessee"	"47"	"2017"	"2017"	"September"	"9"	7123	27.75	38.44
	"Tennessee"	"47"	"2017"	"2017"	"October"	"10"	7111	27.76	38.46
	"Tennessee"	"47"	"2017"	"2017"	"November"	"11"	6695	27.70	38.44
	"Tennessee"	"47"	"2017"	"2017"	"December"	"12"	6660	27.68	38.45
"Total"	"Tennessee"	"47"	"2017"	"2017"			81016	27.66	38.44
"Total"	"Tennessee"	"47"					405102	27.35	38.45
	"Texas"	"48"	"2013"	"2013"	"January"	"1"	32060	27.16	38.50
	"Texas"	"48"	"2013"	"2013"	"February"	"2"	28402	27.30	38.53
	"Texas"	"48"	"2013"	"2013"	"March"	"3"	30285	27.30	38.46
	"Texas"	"48"	"2013"	"2013"	"April"	"4"	30280	27.44	38.52
	"Texas"	"48"	"2013"	"2013"	"May"	"5"	31560	27.49	38.46
	"Texas"	"48"	"2013"	"2013"	"June"	"6"	30471	27.40	38.38
	"Texas"	"48"	"2013"	"2013"	"July"	"7"	34421	27.40	38.45
	"Texas"	"48"	"2013"	"2013"	"August"	"8"	35014	27.28	38.46
	"Texas"	"48"	"2013"	"2013"	"September"	"9"	33860	27.39	38.52
	"Texas"	"48"	"2013"	"2013"	"October"	"10"	34238	27.40	38.44
	"Texas"	"48"	"2013"	"2013"	"November"	"11"	32145	27.43	38.45
	"Texas"	"48"	"2013"	"2013"	"December"	"12"	34604	27.38	38.52
"Total"	"Texas"	"48"	"2013"	"2013"			387340	27.37	38.47
	"Texas"	"48"	"2014"	"2014"	"January"	"1"	33190	27.39	38.48
	"Texas"	"48"	"2014"	"2014"	"February"	"2"	29746	27.46	38.49
	"Texas"	"48"	"2014"	"2014"	"March"	"3"	31658	27.55	38.49
	"Texas"	"48"	"2014"	"2014"	"April"	"4"	31069	27.53	38.52
	"Texas"	"48"	"2014"	"2014"	"May"	"5"	32297	27.70	38.41
	"Texas"	"48"	"2014"	"2014"	"June"	"6"	32104	27.63	38.39
	"Texas"	"48"	"2014"	"2014"	"July"	"7"	35537	27.56	38.44
	"Texas"	"48"	"2014"	"2014"	"August"	"8"	35276	27.60	38.45
	"Texas"	"48"	"2014"	"2014"	"September"	"9"	35398	27.54	38.52
	"Texas"	"48"	"2014"	"2014"	"October"	"10"	35290	27.66	38.48
	"Texas"	"48"	"2014"	"2014"	"November"	"11"	32765	27.61	38.45
	"Texas"	"48"	"2014"	"2014"	"December"	"12"	35436	27.56	38.49
"Total"	"Texas"	"48"	"2014"	"2014"			399766	27.57	38.47
	"Texas"	"48"	"2015"	"2015"	"January"	"1"	33389	27.56	38.47
	"Texas"	"48"	"2015"	"2015"	"February"	"2"	29886	27.61	38.48
	"Texas"	"48"	"2015"	"2015"	"March"	"3"	32769	27.69	38.44
	"Texas"	"48"	"2015"	"2015"	"April"	"4"	31749	27.80	38.49
